approach,cpu,batchsize,true_negative,false_negative,true_positive,false_positive,precision,recall,accuracy,f1_score,outlier_threshold,wallclock_time_seconds
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,20,489,1,2,12,0.14285714285714285,0.6666666666666666,0.9742063492063492,0.23529411764705882,-36.13958723309939,601.58
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,87,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-25.12232396004527,600.01
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,157,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-23.392318881219683,608.35
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,188,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.33340411065944,596.85
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,126,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-23.351223957920983,595.10
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,160,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-23.121442149542396,595.24
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,127,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-23.29981761156819,605.55
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,184,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.235188629821604,604.85
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,69,473,2,1,28,0.034482758620689655,0.3333333333333333,0.9404761904761905,0.0625,-28.61960352464935,606.42
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,183,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.244803215923625,615.35
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,199,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.133451560262944,602.64
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,244,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-22.101842959440027,621.50
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,198,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.158309563630738,593.42
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,21,482,1,2,19,0.09523809523809523,0.6666666666666666,0.9603174603174603,0.16666666666666666,-35.909072800951144,601.97
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,76,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-26.67865859106458,604.63
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,123,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-24.540426014659307,605.63
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,116,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-24.305169328111134,612.69
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,152,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-23.030171006878994,600.05
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,159,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-23.049111804921047,616.26
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,151,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-23.070130098222286,584.88
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,173,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-22.054377112660077,596.62
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,187,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.2550634348763,594.25
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,95,482,3,0,19,0.0,0.0,0.9563492063492064,0.0,-25.05071892125225,609.82
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,33,484,1,2,17,0.10526315789473684,0.6666666666666666,0.9642857142857143,0.18181818181818182,-33.54642053209533,602.84
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,125,481,3,0,20,0.0,0.0,0.9543650793650794,0.0,-25.059177377642193,599.94
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,171,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-22.07026200983243,604.56
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,200,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.135077915214033,600.81
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,237,478,3,0,23,0.0,0.0,0.9484126984126984,0.0,-21.81624557614998,603.18
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,247,485,3,0,16,0.0,0.0,0.9623015873015873,0.0,-21.708316984389203,592.51
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,41,483,2,1,18,0.05263157894736842,0.3333333333333333,0.9603174603174603,0.09090909090909091,-32.0104081387126,600.30
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,201,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.087604711332187,607.94
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,121,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-24.797155300469694,594.27
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,250,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-22.51954336178091,607.13
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,146,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.94242669914148,606.30
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,217,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.67917968929502,608.46
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,19,489,1,2,12,0.14285714285714285,0.6666666666666666,0.9742063492063492,0.23529411764705882,-35.91584959053814,605.48
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,197,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.103208832252882,586.58
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,71,477,2,1,24,0.04,0.3333333333333333,0.9484126984126984,0.07142857142857142,-27.219804180031858,607.49
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,75,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-26.67200262273243,615.38
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,111,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-24.64125048040418,607.56
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,186,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.264293434454608,607.91
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,120,482,3,0,19,0.0,0.0,0.9563492063492064,0.0,-24.60805708241956,597.52
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,132,481,3,0,20,0.0,0.0,0.9543650793650794,0.0,-23.4304711137123,608.40
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,249,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.15713768101509,599.64
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,234,479,3,0,22,0.0,0.0,0.9503968253968254,0.0,-21.593673099357755,603.40
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,53,472,2,1,29,0.03333333333333333,0.3333333333333333,0.9384920634920635,0.0606060606060606,-30.209997553491874,597.71
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,35,484,1,2,17,0.10526315789473684,0.6666666666666666,0.9642857142857143,0.18181818181818182,-32.96066433912884,602.76
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,209,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-21.828329453112854,616.39
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,207,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-21.893385922153964,602.78
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,3,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-39.1605758329378,604.29
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,62,480,2,1,21,0.045454545454545456,0.3333333333333333,0.9543650793650794,0.08,-28.904689938502205,610.69
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,108,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-24.38701383519594,606.47
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,180,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.19970834774148,613.10
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,133,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-23.358086897009514,609.45
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,153,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-22.98975053631673,597.39
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,57,473,2,1,28,0.034482758620689655,0.3333333333333333,0.9404761904761905,0.0625,-29.426178611982444,601.64
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,231,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.749153540274776,605.32
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,134,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-23.33062211174679,594.69
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,191,482,3,0,19,0.0,0.0,0.9563492063492064,0.0,-22.2287953341603,597.92
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,227,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.052802214884277,605.13
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,10,490,0,3,11,0.21428571428571427,1.0,0.9781746031746031,0.35294117647058826,-37.95750422218046,613.04
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,94,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-25.736451608258736,594.22
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,124,481,3,0,20,0.0,0.0,0.9543650793650794,0.0,-24.554895311581788,597.62
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,239,478,3,0,23,0.0,0.0,0.9484126984126984,0.0,-21.569436489843493,607.05
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,154,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-22.871152870981536,608.08
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,26,486,1,2,15,0.11764705882352941,0.6666666666666666,0.9682539682539683,0.2,-34.52835405508813,595.15
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,68,473,2,1,28,0.034482758620689655,0.3333333333333333,0.9404761904761905,0.0625,-27.693988208973856,606.52
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,168,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.951220862604774,606.73
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,182,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.229307973538994,598.96
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,203,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.94101906999769,607.17
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,220,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-21.851134191339565,606.02
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,118,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-24.61502132697524,597.65
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,136,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-23.36701567326459,598.86
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,40,478,2,1,23,0.041666666666666664,0.3333333333333333,0.9503968253968254,0.07407407407407407,-32.10648023096013,605.83
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,47,475,2,1,26,0.037037037037037035,0.3333333333333333,0.9444444444444444,0.06666666666666667,-31.296079092427938,601.33
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,86,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-25.33188757550993,601.86
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,192,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.19577385246511,604.87
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,241,477,3,0,24,0.0,0.0,0.9464285714285714,0.0,-22.114963681645328,599.51
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,101,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-24.720519758365782,600.98
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,74,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-26.62202679531204,604.07
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,204,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.968183537338565,606.50
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,164,485,3,0,16,0.0,0.0,0.9623015873015873,0.0,-23.270432787610353,605.90
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,210,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.776571451082273,598.63
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,221,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-21.90748461843396,604.40
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,163,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-23.381122141142704,599.22
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,235,477,3,0,24,0.0,0.0,0.9464285714285714,0.0,-21.95606261612584,601.56
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,196,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.118426706398886,604.00
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,218,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.66379620835636,607.62
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,138,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-23.13385806615422,596.11
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,233,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.653015435913318,609.43
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,208,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.827195891235892,600.20
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,24,485,1,2,16,0.1111111111111111,0.6666666666666666,0.9662698412698413,0.1904761904761905,-34.774961607911855,611.63
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,18,488,1,2,13,0.13333333333333333,0.6666666666666666,0.9722222222222222,0.2222222222222222,-36.20460232880395,599.27
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,206,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.86493250165962,603.77
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,67,480,2,1,21,0.045454545454545456,0.3333333333333333,0.9543650793650794,0.08,-27.967216460348105,593.92
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,5,489,0,3,12,0.2,1.0,0.9761904761904762,0.33333333333333337,-38.40763404610291,602.48
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,66,478,2,1,23,0.041666666666666664,0.3333333333333333,0.9503968253968254,0.07407407407407407,-27.690300569259172,604.53
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,170,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.98644543578467,609.35
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,65,473,2,1,28,0.034482758620689655,0.3333333333333333,0.9404761904761905,0.0625,-28.135640697656235,604.43
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,195,482,3,0,19,0.0,0.0,0.9563492063492064,0.0,-22.08518231000658,601.39
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,7,489,0,3,12,0.2,1.0,0.9761904761904762,0.33333333333333337,-38.12792300541308,597.55
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,96,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-25.383901598341573,609.71
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,72,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-26.71741247445823,597.48
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,39,479,2,1,22,0.043478260869565216,0.3333333333333333,0.9523809523809523,0.07692307692307691,-32.059238120030145,597.33
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,27,487,1,2,14,0.125,0.6666666666666666,0.9702380952380952,0.21052631578947367,-34.4616824915841,614.58
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,202,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.011190105897846,607.76
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,31,485,1,2,16,0.1111111111111111,0.6666666666666666,0.9662698412698413,0.1904761904761905,-33.867846470493284,600.83
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,81,473,2,1,28,0.034482758620689655,0.3333333333333333,0.9404761904761905,0.0625,-27.313076199181076,597.78
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,37,485,2,1,16,0.058823529411764705,0.3333333333333333,0.9642857142857143,0.1,-32.374271756254366,615.58
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,162,481,3,0,20,0.0,0.0,0.9543650793650794,0.0,-23.460896558490376,608.25
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,84,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-25.600288485969724,602.02
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,8,489,0,3,12,0.2,1.0,0.9761904761904762,0.33333333333333337,-38.00745821491229,606.08
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,90,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-25.560097979741737,606.31
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,166,481,3,0,20,0.0,0.0,0.9543650793650794,0.0,-22.402104717282207,595.96
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,156,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-23.230652389016804,605.91
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,91,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-25.33285903348086,612.32
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,158,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-22.97137189778216,604.94
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,147,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-23.003713440537478,601.50
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,252,478,3,0,23,0.0,0.0,0.9484126984126984,0.0,-19.79727121574524,613.68
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,145,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-23.010569982333692,591.64
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,131,481,3,0,20,0.0,0.0,0.9543650793650794,0.0,-23.439402124541182,594.64
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,50,476,2,1,25,0.038461538461538464,0.3333333333333333,0.9464285714285714,0.06896551724137931,-31.49595199364451,605.69
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,225,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-22.033040142122736,600.34
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,77,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-26.350498510633418,603.40
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,236,478,3,0,23,0.0,0.0,0.9484126984126984,0.0,-21.844717281610244,595.38
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,114,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-24.663187308624813,596.63
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,45,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-31.505314502157734,599.78
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,228,479,3,0,22,0.0,0.0,0.9503968253968254,0.0,-22.02660564758016,605.48
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,104,482,3,0,19,0.0,0.0,0.9563492063492064,0.0,-24.461921362631603,602.31
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,179,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-22.129630639141148,598.27
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,150,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-23.162534628248267,600.02
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,122,481,3,0,20,0.0,0.0,0.9543650793650794,0.0,-24.859038169999323,599.61
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,83,473,2,1,28,0.034482758620689655,0.3333333333333333,0.9404761904761905,0.0625,-26.236825370896053,603.26
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,161,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-23.16779370440066,606.37
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,246,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.615144111966533,595.82
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,223,478,3,0,23,0.0,0.0,0.9484126984126984,0.0,-22.068043720893687,605.46
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,107,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-24.635432362233285,601.56
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,93,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-25.402350770012916,607.82
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,103,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-24.655622293694584,611.60
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,224,479,3,0,22,0.0,0.0,0.9503968253968254,0.0,-22.037018772134875,602.52
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,49,478,2,1,23,0.041666666666666664,0.3333333333333333,0.9503968253968254,0.07407407407407407,-31.06153901040951,602.07
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,38,480,2,1,21,0.045454545454545456,0.3333333333333333,0.9543650793650794,0.08,-32.81260836341298,602.85
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,9,489,0,3,12,0.2,1.0,0.9761904761904762,0.33333333333333337,-37.82679076178058,604.21
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,58,477,2,1,24,0.04,0.3333333333333333,0.9484126984126984,0.07142857142857142,-28.828803816590018,599.67
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,55,475,2,1,26,0.037037037037037035,0.3333333333333333,0.9444444444444444,0.06666666666666667,-30.151779810947403,596.02
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,51,471,2,1,30,0.03225806451612903,0.3333333333333333,0.9365079365079365,0.0588235294117647,-30.441784443376932,599.06
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,100,481,3,0,20,0.0,0.0,0.9543650793650794,0.0,-26.118132645189675,605.17
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,117,481,3,0,20,0.0,0.0,0.9543650793650794,0.0,-24.359525729298042,590.89
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,13,491,1,2,10,0.16666666666666666,0.6666666666666666,0.9781746031746031,0.26666666666666666,-36.722957300230604,587.41
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,42,479,2,1,22,0.043478260869565216,0.3333333333333333,0.9523809523809523,0.07692307692307691,-31.526173433620293,601.90
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,119,482,3,0,19,0.0,0.0,0.9563492063492064,0.0,-24.11991721687162,605.55
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,230,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-21.755677096071718,599.07
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,232,479,3,0,22,0.0,0.0,0.9503968253968254,0.0,-21.52027685594455,598.59
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,89,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-25.66666304093437,604.14
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,140,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-23.10794450539582,599.19
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,36,485,2,1,16,0.058823529411764705,0.3333333333333333,0.9642857142857143,0.1,-32.44760782890256,597.55
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,32,484,1,2,17,0.10526315789473684,0.6666666666666666,0.9642857142857143,0.18181818181818182,-33.35377360050126,594.21
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,4,489,0,3,12,0.2,1.0,0.9761904761904762,0.33333333333333337,-38.31579311126866,612.71
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,176,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.079686018508127,612.68
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,174,484,3,0,17,0.0,0.0,0.9603174603174603,0.0,-22.047224569110583,595.88
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,17,490,1,2,11,0.15384615384615385,0.6666666666666666,0.9761904761904762,0.25,-36.18778065367212,597.78
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,92,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-25.225529354860843,603.58
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,85,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-25.466153367196128,601.48
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,105,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-24.752993168656523,597.62
quantum,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,193,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-22.18403693225065,603.02
