approach,cpu,hidden_units,true_negative,false_negative,true_positive,false_positive,precision,recall,accuracy,f1_score,outlier_threshold,wallclock_time_seconds
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,340,471,2,1,30,0.03225806451612903,0.3333333333333333,0.9365079365079365,0.0588235294117647,-274.78466796875,2.35
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,411,477,1,2,24,0.07692307692307693,0.6666666666666666,0.9503968253968254,0.13793103448275862,-329.85570373535154,3.01
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,172,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-137.1619415283203,2.76
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,261,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-205.18211975097657,2.33
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,310,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-241.85348205566407,2.44
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,389,475,2,1,26,0.037037037037037035,0.3333333333333333,0.9444444444444444,0.06666666666666667,-312.6419982910156,3.19
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,627,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-508.9235015869141,194.15
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,546,470,2,1,31,0.03125,0.3333333333333333,0.9345238095238095,0.05714285714285714,-435.6008605957031,3.89
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,507,482,3,0,19,0.0,0.0,0.9563492063492064,0.0,-400.2211517333984,4.66
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,343,468,1,2,33,0.05714285714285714,0.6666666666666666,0.9325396825396826,0.10526315789473684,-278.9852294921875,2.64
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,240,473,1,2,28,0.06666666666666667,0.6666666666666666,0.9424603174603174,0.1212121212121212,-189.52398376464845,1.88
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,331,474,2,1,27,0.03571428571428571,0.3333333333333333,0.9424603174603174,0.06451612903225806,-261.73203735351564,2.54
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,93,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-77.62233276367188,1.85
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,181,478,0,3,23,0.11538461538461539,1.0,0.9543650793650794,0.20689655172413793,-151.13902282714844,2.12
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,288,480,1,2,21,0.08695652173913043,0.6666666666666666,0.9563492063492064,0.15384615384615383,-230.06472778320312,2.39
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,38,478,0,3,23,0.11538461538461539,1.0,0.9543650793650794,0.20689655172413793,-39.57741279602051,0.99
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,520,481,3,0,20,0.0,0.0,0.9543650793650794,0.0,-420.8675231933594,3.65
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,163,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-131.267578125,2.87
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,315,477,2,1,24,0.04,0.3333333333333333,0.9484126984126984,0.07142857142857142,-249.82907104492188,2.67
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,579,473,1,2,28,0.06666666666666667,0.6666666666666666,0.9424603174603174,0.1212121212121212,-464.1095275878906,5.46
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,154,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-127.08551635742188,2.59
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,596,480,2,1,21,0.045454545454545456,0.3333333333333333,0.9543650793650794,0.08,-473.5976257324219,5.16
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,371,478,2,1,23,0.041666666666666664,0.3333333333333333,0.9503968253968254,0.07407407407407407,-287.53037719726564,2.45
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,49,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-45.59318885803223,1.12
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,178,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-142.94627990722657,2.24
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,109,474,0,3,27,0.1,1.0,0.9464285714285714,0.18181818181818182,-95.4466552734375,2.19
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,212,482,0,3,19,0.13636363636363635,1.0,0.9623015873015873,0.24000000000000002,-167.7733352661133,3.19
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,9,471,2,1,30,0.03225806451612903,0.3333333333333333,0.9365079365079365,0.0588235294117647,-16.686893463134766,1.04
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,71,481,0,3,20,0.13043478260869565,1.0,0.9603174603174603,0.23076923076923078,-59.280738830566406,1.38
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,533,480,2,1,21,0.045454545454545456,0.3333333333333333,0.9543650793650794,0.08,-416.7838134765625,4.70
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,246,480,0,3,21,0.125,1.0,0.9583333333333334,0.2222222222222222,-202.88299560546875,1.94
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,165,480,0,3,21,0.125,1.0,0.9583333333333334,0.2222222222222222,-134.4432144165039,1.69
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,108,462,0,3,39,0.07142857142857142,1.0,0.9226190476190477,0.13333333333333333,-92.684814453125,2.07
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,60,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-54.67444915771485,1.09
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,330,481,0,3,20,0.13043478260869565,1.0,0.9603174603174603,0.23076923076923078,-264.5078979492188,2.79
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,531,468,1,2,33,0.05714285714285714,0.6666666666666666,0.9325396825396826,0.10526315789473684,-423.3155517578125,4.81
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,62,483,0,3,18,0.14285714285714285,1.0,0.9642857142857143,0.25,-57.267356872558594,1.45
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,409,472,1,2,29,0.06451612903225806,0.6666666666666666,0.9404761904761905,0.1176470588235294,-333.49664306640625,3.28
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,549,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-444.34336547851564,4.74
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,428,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-334.6158752441406,3.69
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,260,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-205.66908264160156,1.67
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,105,483,0,3,18,0.14285714285714285,1.0,0.9642857142857143,0.25,-90.25150146484376,1.89
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,182,474,0,3,27,0.1,1.0,0.9464285714285714,0.18181818181818182,-151.6302032470703,2.93
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,421,478,1,2,23,0.08,0.6666666666666666,0.9523809523809523,0.14285714285714285,-339.7354766845703,3.97
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,602,477,2,1,24,0.04,0.3333333333333333,0.9484126984126984,0.07142857142857142,-488.62908935546875,5.91
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,464,478,2,1,23,0.041666666666666664,0.3333333333333333,0.9503968253968254,0.07407407407407407,-372.3000183105469,3.93
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,37,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-37.413563919067386,1.06
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,613,464,2,1,37,0.02631578947368421,0.3333333333333333,0.9226190476190477,0.048780487804878044,-488.0887756347656,177.79
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,174,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-134.8903350830078,2.49
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,567,472,2,1,29,0.03333333333333333,0.3333333333333333,0.9384920634920635,0.0606060606060606,-463.4754638671875,4.57
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,594,479,3,0,22,0.0,0.0,0.9503968253968254,0.0,-477.1623168945313,5.45
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,39,484,0,3,17,0.15,1.0,0.9662698412698413,0.2608695652173913,-41.75910186767578,1.15
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,423,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-338.7183044433594,3.89
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,274,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-213.5267135620117,2.43
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,523,466,2,1,35,0.027777777777777776,0.3333333333333333,0.9265873015873016,0.05128205128205128,-424.8777587890625,4.64
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,617,484,1,2,17,0.10526315789473684,0.6666666666666666,0.9642857142857143,0.18181818181818182,-499.4611541748047,193.04
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,504,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-401.84984436035154,4.53
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,443,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-344.9003479003906,3.85
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,456,475,3,0,26,0.0,0.0,0.9424603174603174,0.0,-368.5896301269531,3.58
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,177,481,0,3,20,0.13043478260869565,1.0,0.9603174603174603,0.23076923076923078,-145.05565795898437,2.92
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,465,485,1,2,16,0.1111111111111111,0.6666666666666666,0.9662698412698413,0.1904761904761905,-375.8465179443359,3.67
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,419,481,3,0,20,0.0,0.0,0.9543650793650794,0.0,-334.31427001953125,3.25
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,74,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-62.63058853149414,1.52
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,587,483,2,1,18,0.05263157894736842,0.3333333333333333,0.9603174603174603,0.09090909090909091,-475.5398468017578,4.71
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,118,469,0,3,32,0.08571428571428572,1.0,0.9365079365079365,0.15789473684210528,-98.76901245117188,2.08
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,460,478,2,1,23,0.041666666666666664,0.3333333333333333,0.9503968253968254,0.07407407407407407,-369.28574829101564,3.56
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,19,482,2,1,19,0.05,0.3333333333333333,0.9583333333333334,0.08695652173913045,-22.841438674926756,1.00
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,451,475,2,1,26,0.037037037037037035,0.3333333333333333,0.9444444444444444,0.06666666666666667,-354.08412475585936,3.49
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,406,477,3,0,24,0.0,0.0,0.9464285714285714,0.0,-326.7498779296875,3.15
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,557,477,3,0,24,0.0,0.0,0.9464285714285714,0.0,-450.4171966552734,5.29
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,438,476,2,1,25,0.038461538461538464,0.3333333333333333,0.9464285714285714,0.06896551724137931,-343.42791748046875,3.29
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,555,477,3,0,24,0.0,0.0,0.9464285714285714,0.0,-451.9249572753906,4.11
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,219,481,0,3,20,0.13043478260869565,1.0,0.9603174603174603,0.23076923076923078,-173.6714630126953,2.74
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,400,470,1,2,31,0.06060606060606061,0.6666666666666666,0.9365079365079365,0.1111111111111111,-323.04710998535154,3.24
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,414,470,2,1,31,0.03125,0.3333333333333333,0.9345238095238095,0.05714285714285714,-334.53265380859375,3.54
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,603,485,2,1,16,0.058823529411764705,0.3333333333333333,0.9642857142857143,0.1,-488.7832336425781,4.86
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,70,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-59.948978424072266,1.19
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,629,477,2,1,24,0.04,0.3333333333333333,0.9484126984126984,0.07142857142857142,-509.15049438476564,194.27
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,326,475,2,1,26,0.037037037037037035,0.3333333333333333,0.9444444444444444,0.06666666666666667,-257.18036193847655,2.52
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,376,470,3,0,31,0.0,0.0,0.9325396825396826,0.0,-287.8250274658203,2.48
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,622,471,2,1,30,0.03225806451612903,0.3333333333333333,0.9365079365079365,0.0588235294117647,-503.2548736572266,192.66
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,494,484,2,1,17,0.05555555555555555,0.3333333333333333,0.9623015873015873,0.09523809523809525,-389.7727966308594,3.98
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,445,488,2,1,13,0.07142857142857142,0.3333333333333333,0.9702380952380952,0.11764705882352941,-350.96642150878904,3.83
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,224,478,1,2,23,0.08,0.6666666666666666,0.9523809523809523,0.14285714285714285,-180.92768249511718,1.47
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,410,472,1,2,29,0.06451612903225806,0.6666666666666666,0.9404761904761905,0.1176470588235294,-335.45026245117185,2.85
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,530,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-424.2442687988281,4.38
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,192,471,0,3,30,0.09090909090909091,1.0,0.9404761904761905,0.16666666666666669,-158.02334594726562,2.42
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,598,472,3,0,29,0.0,0.0,0.9365079365079365,0.0,-478.0784606933594,4.37
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,532,468,3,0,33,0.0,0.0,0.9285714285714286,0.0,-414.722006225586,4.13
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,378,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-293.11663818359375,3.15
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,230,480,2,1,21,0.045454545454545456,0.3333333333333333,0.9543650793650794,0.08,-190.94535064697266,1.90
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,361,478,2,1,23,0.041666666666666664,0.3333333333333333,0.9503968253968254,0.07407407407407407,-287.7431335449219,3.18
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,379,473,2,1,28,0.034482758620689655,0.3333333333333333,0.9404761904761905,0.0625,-290.37974548339844,2.44
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,57,478,0,3,23,0.11538461538461539,1.0,0.9543650793650794,0.20689655172413793,-52.110255813598634,1.05
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,213,479,0,3,22,0.12,1.0,0.9563492063492064,0.21428571428571425,-171.0515609741211,1.90
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,239,470,1,2,31,0.06060606060606061,0.6666666666666666,0.9365079365079365,0.1111111111111111,-189.8613998413086,2.16
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,231,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-186.23260498046875,2.13
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,235,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-188.2735565185547,1.61
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,22,472,2,1,29,0.03333333333333333,0.3333333333333333,0.9384920634920635,0.0606060606060606,-26.31814956665039,0.88
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,390,473,0,3,28,0.0967741935483871,1.0,0.9444444444444444,0.17647058823529413,-312.7691345214844,2.58
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,1,472,3,0,29,0.0,0.0,0.9365079365079365,0.0,-6.178261709213257,1.07
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,355,478,1,2,23,0.08,0.6666666666666666,0.9523809523809523,0.14285714285714285,-286.93829345703125,2.76
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,564,465,2,1,36,0.02702702702702703,0.3333333333333333,0.9246031746031746,0.05,-464.044921875,5.15
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,477,472,3,0,29,0.0,0.0,0.9365079365079365,0.0,-396.7067596435547,3.56
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,487,478,2,1,23,0.041666666666666664,0.3333333333333333,0.9503968253968254,0.07407407407407407,-393.9652099609375,4.22
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,184,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-148.6455047607422,2.03
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,442,471,1,2,30,0.0625,0.6666666666666666,0.9384920634920635,0.11428571428571428,-350.1284973144531,3.69
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,269,479,1,2,22,0.08333333333333333,0.6666666666666666,0.9543650793650794,0.14814814814814814,-211.64151153564453,2.35
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,357,478,1,2,23,0.08,0.6666666666666666,0.9523809523809523,0.14285714285714285,-291.79351196289065,2.69
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,11,485,3,0,16,0.0,0.0,0.9623015873015873,0.0,-15.780972480773931,0.84
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,576,473,3,0,28,0.0,0.0,0.9384920634920635,0.0,-464.42730712890625,5.30
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,190,486,0,3,15,0.16666666666666666,1.0,0.9702380952380952,0.2857142857142857,-155.49651489257812,3.02
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,317,474,0,3,27,0.1,1.0,0.9464285714285714,0.18181818181818182,-253.00711059570312,2.07
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,525,474,2,1,27,0.03571428571428571,0.3333333333333333,0.9424603174603174,0.06451612903225806,-426.11064453125,4.86
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,206,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-158.97337646484374,3.01
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,454,468,1,2,33,0.05714285714285714,0.6666666666666666,0.9325396825396826,0.10526315789473684,-369.28037414550784,3.97
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,299,481,2,1,20,0.047619047619047616,0.3333333333333333,0.9563492063492064,0.08333333333333333,-239.50048828125,2.63
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,135,486,0,3,15,0.16666666666666666,1.0,0.9702380952380952,0.2857142857142857,-113.44961776733399,2.23
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,147,487,0,3,14,0.17647058823529413,1.0,0.9722222222222222,0.3,-125.3396484375,2.42
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,132,482,0,3,19,0.13636363636363635,1.0,0.9623015873015873,0.24000000000000002,-110.18873901367188,2.68
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,318,476,0,3,25,0.10714285714285714,1.0,0.9503968253968254,0.19354838709677416,-257.5494384765625,2.24
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,497,470,3,0,31,0.0,0.0,0.9325396825396826,0.0,-388.00579528808595,3.76
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,291,475,0,3,26,0.10344827586206896,1.0,0.9484126984126984,0.1875,-233.19784545898438,2.37
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,348,470,1,2,31,0.06060606060606061,0.6666666666666666,0.9365079365079365,0.1111111111111111,-279.2688293457031,2.90
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,509,479,2,1,22,0.043478260869565216,0.3333333333333333,0.9523809523809523,0.07692307692307691,-416.6424255371094,4.32
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,82,478,0,3,23,0.11538461538461539,1.0,0.9543650793650794,0.20689655172413793,-69.75664978027343,1.66
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,338,478,2,1,23,0.041666666666666664,0.3333333333333333,0.9503968253968254,0.07407407407407407,-271.9076416015625,2.29
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,280,481,1,2,20,0.09090909090909091,0.6666666666666666,0.9583333333333334,0.16,-225.73800659179688,2.49
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,214,478,1,2,23,0.08,0.6666666666666666,0.9523809523809523,0.14285714285714285,-167.42391967773438,2.01
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,505,483,3,0,18,0.0,0.0,0.9583333333333334,0.0,-401.2948394775391,3.56
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,98,476,1,2,25,0.07407407407407407,0.6666666666666666,0.9484126984126984,0.13333333333333333,-83.1464614868164,1.42
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,250,477,0,3,24,0.1111111111111111,1.0,0.9523809523809523,0.19999999999999998,-202.53907318115233,1.76
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,140,483,0,3,18,0.14285714285714285,1.0,0.9642857142857143,0.25,-116.50051574707032,2.38
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,324,476,2,1,25,0.038461538461538464,0.3333333333333333,0.9464285714285714,0.06896551724137931,-255.94156188964845,2.55
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,583,480,2,1,21,0.045454545454545456,0.3333333333333333,0.9543650793650794,0.08,-469.24834289550785,5.08
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,496,467,2,1,34,0.02857142857142857,0.3333333333333333,0.9285714285714286,0.05263157894736842,-392.5223693847656,4.36
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,373,473,2,1,28,0.034482758620689655,0.3333333333333333,0.9404761904761905,0.0625,-287.5209045410156,2.47
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,13,471,2,1,30,0.03225806451612903,0.3333333333333333,0.9365079365079365,0.0588235294117647,-20.90558624267578,1.05
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,392,468,2,1,33,0.029411764705882353,0.3333333333333333,0.9305555555555556,0.05405405405405406,-316.0371368408203,2.61
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,25,476,2,1,25,0.038461538461538464,0.3333333333333333,0.9464285714285714,0.06896551724137931,-28.593715667724613,0.91
classic,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz,581,476,3,0,25,0.0,0.0,0.9444444444444444,0.0,-465.23887939453124,5.09
